,file_name
516,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17330610.wav
517,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17330669.wav
518,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17330882.wav
519,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17330901.wav
520,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17330923.wav
521,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17330949.wav
522,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331009.wav
523,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331069.wav
524,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331371.wav
525,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331397.wav
526,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331438.wav
527,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331478.wav
528,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331514.wav
529,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331524.wav
530,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331774.wav
531,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331798.wav
532,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331853.wav
533,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331865.wav
534,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331867.wav
535,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331898.wav
536,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331925.wav
537,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331936.wav
538,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331957.wav
539,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331979.wav
540,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17331981.wav
541,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332016.wav
542,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332024.wav
543,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332069.wav
544,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332097.wav
545,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332127.wav
546,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332128.wav
547,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332161.wav
548,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332165.wav
549,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332166.wav
550,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332229.wav
551,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332842.wav
552,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332883.wav
553,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332912.wav
554,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17332924.wav
555,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17333240.wav
556,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17333241.wav
557,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17333245.wav
558,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17333527.wav
559,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17333557.wav
560,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17333741.wav
561,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17333771.wav
562,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17333789.wav
563,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17333822.wav
564,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17333830.wav
565,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17334307.wav
566,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17334356.wav
567,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17334620.wav
568,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17334638.wav
569,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17334683.wav
570,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17334756.wav
571,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17334852.wav
572,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17334898.wav
573,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17334959.wav
574,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17334980.wav
575,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17334999.wav
576,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335104.wav
577,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335108.wav
578,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335124.wav
579,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335134.wav
580,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335145.wav
581,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335198.wav
582,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335220.wav
583,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335257.wav
584,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335272.wav
585,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335274.wav
586,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335294.wav
587,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335316.wav
588,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335343.wav
589,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335360.wav
590,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335367.wav
591,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335388.wav
592,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335493.wav
593,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335506.wav
594,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335521.wav
595,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335556.wav
596,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335585.wav
597,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335587.wav
598,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335686.wav
599,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335692.wav
600,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335712.wav
601,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335720.wav
602,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335740.wav
603,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335741.wav
604,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335755.wav
605,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335798.wav
606,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335820.wav
607,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335893.wav
608,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17335966.wav
609,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336002.wav
610,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336006.wav
611,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336088.wav
612,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336091.wav
613,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336128.wav
614,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336142.wav
615,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336143.wav
616,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336147.wav
617,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336170.wav
618,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336196.wav
619,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336211.wav
620,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336243.wav
621,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336283.wav
622,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336288.wav
623,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336297.wav
624,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336326.wav
625,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336360.wav
626,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336416.wav
627,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336420.wav
628,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336421.wav
629,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336427.wav
630,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336428.wav
631,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336437.wav
632,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336453.wav
633,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336455.wav
634,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336457.wav
635,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336513.wav
636,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336515.wav
637,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336546.wav
638,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336556.wav
639,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336562.wav
640,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336597.wav
641,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336668.wav
642,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336727.wav
643,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336730.wav
644,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336735.wav
645,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336760.wav
646,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336763.wav
647,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336788.wav
648,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336821.wav
649,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336828.wav
650,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336849.wav
651,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336850.wav
652,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336869.wav
653,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336923.wav
654,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336969.wav
655,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17336997.wav
656,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337010.wav
657,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337029.wav
658,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337066.wav
659,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337162.wav
660,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337201.wav
661,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337219.wav
662,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337224.wav
663,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337299.wav
664,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337311.wav
665,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337319.wav
666,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337348.wav
667,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337365.wav
668,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337366.wav
669,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337386.wav
670,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337391.wav
671,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337410.wav
672,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337453.wav
673,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337466.wav
674,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337471.wav
675,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337544.wav
676,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337610.wav
677,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337631.wav
678,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337664.wav
679,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337669.wav
680,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337675.wav
681,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337676.wav
682,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337697.wav
683,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337734.wav
684,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337758.wav
685,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337804.wav
686,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337866.wav
687,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337922.wav
688,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337970.wav
689,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17337999.wav
690,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338001.wav
691,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338007.wav
692,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338030.wav
693,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338032.wav
694,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338036.wav
695,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338085.wav
696,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338109.wav
697,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338133.wav
698,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338163.wav
699,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338168.wav
700,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338184.wav
701,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338202.wav
702,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338269.wav
703,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338275.wav
704,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338283.wav
705,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338310.wav
706,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338351.wav
707,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338390.wav
708,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338392.wav
709,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338398.wav
710,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338445.wav
711,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338494.wav
712,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338520.wav
713,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338544.wav
714,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338673.wav
715,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338686.wav
716,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338722.wav
717,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338734.wav
718,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338747.wav
719,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338750.wav
720,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338763.wav
721,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338825.wav
722,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338852.wav
723,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338861.wav
724,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338893.wav
725,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17338952.wav
726,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17339031.wav
727,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17339037.wav
728,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17339080.wav
729,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17339088.wav
730,/mnt/IDMT-WORKSPACE/DATA-STORE/metzrt/Data/reverberated_multichannel_speech_array/common_voice_de_17339091.wav
